entry_id,category,ro,en,meaning,rank,source,notes
d2000_1435,actions,trebuie să repară,must fix,trebuie să repară / must fix,1435,template_must,
d2000_1436,requests,poți să analizează?,can you analyze?,poți să analizează? / can you analyze?,1436,template_can_you,
d2000_1437,negation,nu analizează,do not analyze,nu analizează / do not analyze,1437,template_negation,
d2000_1438,actions,trebuie să analizează,must analyze,trebuie să analizează / must analyze,1438,template_must,
d2000_1439,requests,poți să compară?,can you compare?,poți să compară? / can you compare?,1439,template_can_you,
d2000_1440,negation,nu compară,do not compare,nu compară / do not compare,1440,template_negation,
d2000_1441,actions,trebuie să compară,must compare,trebuie să compară / must compare,1441,template_must,
d2000_1442,requests,poți să alege?,can you choose?,poți să alege? / can you choose?,1442,template_can_you,
d2000_1443,negation,nu alege,do not choose,nu alege / do not choose,1443,template_negation,
d2000_1444,actions,trebuie să alege,must choose,trebuie să alege / must choose,1444,template_must,
d2000_1445,requests,poți să redu?,can you reduce?,poți să redu? / can you reduce?,1445,template_can_you,
d2000_1446,negation,nu redu,do not reduce,nu redu / do not reduce,1446,template_negation,
d2000_1447,actions,trebuie să redu,must reduce,trebuie să redu / must reduce,1447,template_must,
d2000_1448,requests,poți să scurtează?,can you shorten?,poți să scurtează? / can you shorten?,1448,template_can_you,
d2000_1449,negation,nu scurtează,do not shorten,nu scurtează / do not shorten,1449,template_negation,
d2000_1450,actions,trebuie să scurtează,must shorten,trebuie să scurtează / must shorten,1450,template_must,
d2000_1451,requests,poți să păstrează?,can you preserve?,poți să păstrează? / can you preserve?,1451,template_can_you,
d2000_1452,negation,nu păstrează,do not preserve,nu păstrează / do not preserve,1452,template_negation,
d2000_1453,actions,trebuie să păstrează,must preserve,trebuie să păstrează / must preserve,1453,template_must,
d2000_1454,requests,poți să schimbă?,can you change?,poți să schimbă? / can you change?,1454,template_can_you,
d2000_1455,negation,nu schimbă,do not change,nu schimbă / do not change,1455,template_negation,
d2000_1456,actions,trebuie să schimbă,must change,trebuie să schimbă / must change,1456,template_must,
d2000_1457,requests,poți să mută?,can you move?,poți să mută? / can you move?,1457,template_can_you,
d2000_1458,negation,nu mută,do not move,nu mută / do not move,1458,template_negation,
d2000_1459,actions,trebuie să mută,must move,trebuie să mută / must move,1459,template_must,
d2000_1460,requests,poți să copiază?,can you copy?,poți să copiază? / can you copy?,1460,template_can_you,
d2000_1461,negation,nu copiază,do not copy,nu copiază / do not copy,1461,template_negation,
d2000_1462,actions,trebuie să copiază,must copy,trebuie să copiază / must copy,1462,template_must,
d2000_1463,requests,poți să lipește?,can you paste?,poți să lipește? / can you paste?,1463,template_can_you,
d2000_1464,negation,nu lipește,do not paste,nu lipește / do not paste,1464,template_negation,
d2000_1465,actions,trebuie să lipește,must paste,trebuie să lipește / must paste,1465,template_must,
d2000_1466,requests,poți să caută?,can you search?,poți să caută? / can you search?,1466,template_can_you,
d2000_1467,negation,nu caută,do not search,nu caută / do not search,1467,template_negation,
d2000_1468,actions,trebuie să caută,must search,trebuie să caută / must search,1468,template_must,
d2000_1469,requests,poți să găsește?,can you find?,poți să găsește? / can you find?,1469,template_can_you,
d2000_1470,negation,nu găsește,do not find,nu găsește / do not find,1470,template_negation,
d2000_1471,actions,trebuie să găsește,must find,trebuie să găsește / must find,1471,template_must,
d2000_1472,requests,poți să deschide?,can you open?,poți să deschide? / can you open?,1472,template_can_you,
d2000_1473,negation,nu deschide,do not open,nu deschide / do not open,1473,template_negation,
d2000_1474,actions,trebuie să deschide,must open,trebuie să deschide / must open,1474,template_must,
d2000_1475,requests,poți să închide?,can you close?,poți să închide? / can you close?,1475,template_can_you,
d2000_1476,negation,nu închide,do not close,nu închide / do not close,1476,template_negation,
d2000_1477,actions,trebuie să închide,must close,trebuie să închide / must close,1477,template_must,
d2000_1478,requests,poți să actualizează?,can you update?,poți să actualizează? / can you update?,1478,template_can_you,
d2000_1479,negation,nu actualizează,do not update,nu actualizează / do not update,1479,template_negation,
d2000_1480,actions,trebuie să actualizează,must update,trebuie să actualizează / must update,1480,template_must,
d2000_1481,requests,poți să îmbină?,can you merge?,poți să îmbină? / can you merge?,1481,template_can_you,
d2000_1482,negation,nu îmbină,do not merge,nu îmbină / do not merge,1482,template_negation,
d2000_1483,actions,trebuie să îmbină,must merge,trebuie să îmbină / must merge,1483,template_must,
d2000_1484,requests,poți să împarte?,can you split?,poți să împarte? / can you split?,1484,template_can_you,
d2000_1485,negation,nu împarte,do not split,nu împarte / do not split,1485,template_negation,
d2000_1486,actions,trebuie să împarte,must split,trebuie să împarte / must split,1486,template_must,
d2000_1487,requests,poți să sortează?,can you sort?,poți să sortează? / can you sort?,1487,template_can_you,
d2000_1488,negation,nu sortează,do not sort,nu sortează / do not sort,1488,template_negation,
d2000_1489,actions,trebuie să sortează,must sort,trebuie să sortează / must sort,1489,template_must,
d2000_1490,requests,poți să filtrează?,can you filter?,poți să filtrează? / can you filter?,1490,template_can_you,
d2000_1491,negation,nu filtrează,do not filter,nu filtrează / do not filter,1491,template_negation,
d2000_1492,actions,trebuie să filtrează,must filter,trebuie să filtrează / must filter,1492,template_must,
d2000_1493,requests,poți să validează?,can you validate?,poți să validează? / can you validate?,1493,template_can_you,
d2000_1494,negation,nu validează,do not validate,nu validează / do not validate,1494,template_negation,
d2000_1495,actions,trebuie să validează,must validate,trebuie să validează / must validate,1495,template_must,
d2000_1496,requests,poți să exportă?,can you export?,poți să exportă? / can you export?,1496,template_can_you,
d2000_1497,negation,nu exportă,do not export,nu exportă / do not export,1497,template_negation,
d2000_1498,actions,trebuie să exportă,must export,trebuie să exportă / must export,1498,template_must,
d2000_1499,requests,poți să importă?,can you import?,poți să importă? / can you import?,1499,template_can_you,
d2000_1500,negation,nu importă,do not import,nu importă / do not import,1500,template_negation,
d2000_1501,actions,trebuie să importă,must import,trebuie să importă / must import,1501,template_must,
d2000_1502,requests,poți să generează?,can you generate?,poți să generează? / can you generate?,1502,template_can_you,
d2000_1503,negation,nu generează,do not generate,nu generează / do not generate,1503,template_negation,
d2000_1504,actions,trebuie să generează,must generate,trebuie să generează / must generate,1504,template_must,
d2000_1505,requests,poți să trimite?,can you send?,poți să trimite? / can you send?,1505,template_can_you,
d2000_1506,negation,nu trimite,do not send,nu trimite / do not send,1506,template_negation,
d2000_1507,actions,trebuie să trimite,must send,trebuie să trimite / must send,1507,template_must,
d2000_1508,requests,poți să primește?,can you receive?,poți să primește? / can you receive?,1508,template_can_you,
d2000_1509,negation,nu primește,do not receive,nu primește / do not receive,1509,template_negation,
d2000_1510,actions,trebuie să primește,must receive,trebuie să primește / must receive,1510,template_must,
d2000_1511,requests,poți să notează?,can you record?,poți să notează? / can you record?,1511,template_can_you,
d2000_1512,negation,nu notează,do not record,nu notează / do not record,1512,template_negation,
d2000_1513,actions,trebuie să notează,must record,trebuie să notează / must record,1513,template_must,
d2000_1514,requests,poți să salvează?,can you save?,poți să salvează? / can you save?,1514,template_can_you,
d2000_1515,negation,nu salvează,do not save,nu salvează / do not save,1515,template_negation,
d2000_1516,actions,trebuie să salvează,must save,trebuie să salvează / must save,1516,template_must,
d2000_1517,requests,poți să încarcă?,can you load?,poți să încarcă? / can you load?,1517,template_can_you,
d2000_1518,negation,nu încarcă,do not load,nu încarcă / do not load,1518,template_negation,
d2000_1519,actions,trebuie să încarcă,must load,trebuie să încarcă / must load,1519,template_must,
d2000_1520,requests,poți să șterge?,can you delete?,poți să șterge? / can you delete?,1520,template_can_you,
d2000_1521,negation,nu șterge,do not delete,nu șterge / do not delete,1521,template_negation,
d2000_1522,actions,trebuie să șterge,must delete,trebuie să șterge / must delete,1522,template_must,
d2000_1523,requests,poți să curăță?,can you clean?,poți să curăță? / can you clean?,1523,template_can_you,
d2000_1524,negation,nu curăță,do not clean,nu curăță / do not clean,1524,template_negation,
d2000_1525,actions,trebuie să curăță,must clean,trebuie să curăță / must clean,1525,template_must,
d2000_1526,requests,poți să depanare?,can you debug?,poți să depanare? / can you debug?,1526,template_can_you,
d2000_1527,negation,nu depanare,do not debug,nu depanare / do not debug,1527,template_negation,
d2000_1528,actions,trebuie să depanare,must debug,trebuie să depanare / must debug,1528,template_must,
d2000_1529,requests,poți să compilează?,can you compile?,poți să compilează? / can you compile?,1529,template_can_you,
d2000_1530,negation,nu compilează,do not compile,nu compilează / do not compile,1530,template_negation,
d2000_1531,actions,trebuie să compilează,must compile,trebuie să compilează / must compile,1531,template_must,
d2000_1532,requests,poți să instalează?,can you install?,poți să instalează? / can you install?,1532,template_can_you,
d2000_1533,negation,nu instalează,do not install,nu instalează / do not install,1533,template_negation,
d2000_1534,actions,trebuie să instalează,must install,trebuie să instalează / must install,1534,template_must,
d2000_1535,requests,poți să sincronizează?,can you sync?,poți să sincronizează? / can you sync?,1535,template_can_you,
d2000_1536,negation,nu sincronizează,do not sync,nu sincronizează / do not sync,1536,template_negation,
d2000_1537,actions,trebuie să sincronizează,must sync,trebuie să sincronizează / must sync,1537,template_must,
