entry_id,category,ro,en,meaning,rank,source,notes
d2000_4163,project-management terms,deblochează backlog,unblock backlog,deblochează backlog / unblock backlog,4163,template_4000_unblock,
d2000_4164,project-management terms,prioritizează ticket,prioritize ticket,prioritizează ticket / prioritize ticket,4164,template_4000_prioritize,
d2000_4165,project-management terms,blochează ticket,block ticket,blochează ticket / block ticket,4165,template_4000_block,
d2000_4166,project-management terms,deblochează ticket,unblock ticket,deblochează ticket / unblock ticket,4166,template_4000_unblock,
d2000_4167,project-management terms,prioritizează epic,prioritize epic,prioritizează epic / prioritize epic,4167,template_4000_prioritize,
d2000_4168,project-management terms,blochează epic,block epic,blochează epic / block epic,4168,template_4000_block,
d2000_4169,project-management terms,deblochează epic,unblock epic,deblochează epic / unblock epic,4169,template_4000_unblock,
d2000_4170,project-management terms,prioritizează poveste utilizator,prioritize user story,prioritizează poveste utilizator / prioritize user story,4170,template_4000_prioritize,
d2000_4171,project-management terms,blochează poveste utilizator,block user story,blochează poveste utilizator / block user story,4171,template_4000_block,
d2000_4172,project-management terms,deblochează poveste utilizator,unblock user story,deblochează poveste utilizator / unblock user story,4172,template_4000_unblock,
d2000_4173,project-management terms,prioritizează ședință zilnică,prioritize daily standup,prioritizează ședință zilnică / prioritize daily standup,4173,template_4000_prioritize,
d2000_4174,project-management terms,blochează ședință zilnică,block daily standup,blochează ședință zilnică / block daily standup,4174,template_4000_block,
d2000_4175,project-management terms,deblochează ședință zilnică,unblock daily standup,deblochează ședință zilnică / unblock daily standup,4175,template_4000_unblock,
d2000_4176,project-management terms,prioritizează retro,prioritize retrospective,prioritizează retro / prioritize retrospective,4176,template_4000_prioritize,
d2000_4177,project-management terms,blochează retro,block retrospective,blochează retro / block retrospective,4177,template_4000_block,
d2000_4178,project-management terms,deblochează retro,unblock retrospective,deblochează retro / unblock retrospective,4178,template_4000_unblock,
d2000_4179,project-management terms,prioritizează revizuire sprint,prioritize sprint review,prioritizează revizuire sprint / prioritize sprint review,4179,template_4000_prioritize,
d2000_4180,project-management terms,blochează revizuire sprint,block sprint review,blochează revizuire sprint / block sprint review,4180,template_4000_block,
d2000_4181,project-management terms,deblochează revizuire sprint,unblock sprint review,deblochează revizuire sprint / unblock sprint review,4181,template_4000_unblock,
d2000_4182,project-management terms,prioritizează notă de decizie,prioritize decision note,prioritizează notă de decizie / prioritize decision note,4182,template_4000_prioritize,
d2000_4183,project-management terms,blochează notă de decizie,block decision note,blochează notă de decizie / block decision note,4183,template_4000_block,
d2000_4184,project-management terms,deblochează notă de decizie,unblock decision note,deblochează notă de decizie / unblock decision note,4184,template_4000_unblock,
d2000_4185,project-management terms,prioritizează schimbare de scop,prioritize scope change,prioritizează schimbare de scop / prioritize scope change,4185,template_4000_prioritize,
d2000_4186,project-management terms,blochează schimbare de scop,block scope change,blochează schimbare de scop / block scope change,4186,template_4000_block,
d2000_4187,project-management terms,deblochează schimbare de scop,unblock scope change,deblochează schimbare de scop / unblock scope change,4187,template_4000_unblock,
d2000_4188,project-management terms,prioritizează blocaj,prioritize blocker,prioritizează blocaj / prioritize blocker,4188,template_4000_prioritize,
d2000_4189,project-management terms,blochează blocaj,block blocker,blochează blocaj / block blocker,4189,template_4000_block,
d2000_4190,project-management terms,deblochează blocaj,unblock blocker,deblochează blocaj / unblock blocker,4190,template_4000_unblock,
d2000_4191,project-management terms,prioritizează raport de stare,prioritize status report,prioritizează raport de stare / prioritize status report,4191,template_4000_prioritize,
d2000_4192,project-management terms,blochează raport de stare,block status report,blochează raport de stare / block status report,4192,template_4000_block,
d2000_4193,project-management terms,deblochează raport de stare,unblock status report,deblochează raport de stare / unblock status report,4193,template_4000_unblock,
d2000_4194,project-management terms,prioritizează indicator cheie,prioritize key indicator,prioritizează indicator cheie / prioritize key indicator,4194,template_4000_prioritize,
d2000_4195,project-management terms,blochează indicator cheie,block key indicator,blochează indicator cheie / block key indicator,4195,template_4000_block,
d2000_4196,project-management terms,deblochează indicator cheie,unblock key indicator,deblochează indicator cheie / unblock key indicator,4196,template_4000_unblock,
d2000_4197,project-management terms,prioritizează capacitate,prioritize capacity,prioritizează capacitate / prioritize capacity,4197,template_4000_prioritize,
d2000_4198,project-management terms,blochează capacitate,block capacity,blochează capacitate / block capacity,4198,template_4000_block,
d2000_4199,project-management terms,deblochează capacitate,unblock capacity,deblochează capacitate / unblock capacity,4199,template_4000_unblock,
d2000_4200,project-management terms,prioritizează alocare,prioritize allocation,prioritizează alocare / prioritize allocation,4200,template_4000_prioritize,
d2000_4201,project-management terms,blochează alocare,block allocation,blochează alocare / block allocation,4201,template_4000_block,
d2000_4202,project-management terms,deblochează alocare,unblock allocation,deblochează alocare / unblock allocation,4202,template_4000_unblock,
d2000_4203,project-management terms,prioritizează calendar proiect,prioritize project calendar,prioritizează calendar proiect / prioritize project calendar,4203,template_4000_prioritize,
d2000_4204,project-management terms,blochează calendar proiect,block project calendar,blochează calendar proiect / block project calendar,4204,template_4000_block,
d2000_4205,project-management terms,deblochează calendar proiect,unblock project calendar,deblochează calendar proiect / unblock project calendar,4205,template_4000_unblock,
d2000_4206,project-management terms,prioritizează flux de lucru,prioritize workflow,prioritizează flux de lucru / prioritize workflow,4206,template_4000_prioritize,
d2000_4207,project-management terms,blochează flux de lucru,block workflow,blochează flux de lucru / block workflow,4207,template_4000_block,
d2000_4208,project-management terms,deblochează flux de lucru,unblock workflow,deblochează flux de lucru / unblock workflow,4208,template_4000_unblock,
d2000_4209,project-management terms,prioritizează aprobare,prioritize approval,prioritizează aprobare / prioritize approval,4209,template_4000_prioritize,
d2000_4210,project-management terms,blochează aprobare,block approval,blochează aprobare / block approval,4210,template_4000_block,
d2000_4211,project-management terms,deblochează aprobare,unblock approval,deblochează aprobare / unblock approval,4211,template_4000_unblock,
d2000_4212,project-management terms,prioritizează escaladare,prioritize escalation,prioritizează escaladare / prioritize escalation,4212,template_4000_prioritize,
d2000_4213,project-management terms,blochează escaladare,block escalation,blochează escaladare / block escalation,4213,template_4000_block,
d2000_4214,project-management terms,deblochează escaladare,unblock escalation,deblochează escaladare / unblock escalation,4214,template_4000_unblock,
d2000_4215,project-management terms,prioritizează lecție învățată,prioritize lesson learned,prioritizează lecție învățată / prioritize lesson learned,4215,template_4000_prioritize,
d2000_4216,project-management terms,blochează lecție învățată,block lesson learned,blochează lecție învățată / block lesson learned,4216,template_4000_block,
d2000_4217,project-management terms,deblochează lecție învățată,unblock lesson learned,deblochează lecție învățată / unblock lesson learned,4217,template_4000_unblock,
d2000_4218,project-management terms,prioritizează ipoteză,prioritize assumption,prioritizează ipoteză / prioritize assumption,4218,template_4000_prioritize,
d2000_4219,project-management terms,blochează ipoteză,block assumption,blochează ipoteză / block assumption,4219,template_4000_block,
d2000_4220,project-management terms,deblochează ipoteză,unblock assumption,deblochează ipoteză / unblock assumption,4220,template_4000_unblock,
d2000_4221,project-management terms,prioritizează constrângere,prioritize constraint,prioritizează constrângere / prioritize constraint,4221,template_4000_prioritize,
d2000_4222,project-management terms,blochează constrângere,block constraint,blochează constrângere / block constraint,4222,template_4000_block,
d2000_4223,project-management terms,deblochează constrângere,unblock constraint,deblochează constrângere / unblock constraint,4223,template_4000_unblock,
d2000_4224,project-management terms,prioritizează decizie deschisă,prioritize open decision,prioritizează decizie deschisă / prioritize open decision,4224,template_4000_prioritize,
