entry_id,category,ro,en,meaning,rank,source,notes
d2000_2886,programming/software terms,serializare,serialization,serializare / serialization,2886,curated_programming_4000,
d2000_2887,programming/software terms,deserializare,deserialization,deserializare / deserialization,2887,curated_programming_4000,
d2000_2888,programming/software terms,parser,parser,parser / parser,2888,curated_programming_4000,
d2000_2889,programming/software terms,compilator,compiler,compilator / compiler,2889,curated_programming_4000,
d2000_2890,programming/software terms,interpretor,interpreter,interpretor / interpreter,2890,curated_programming_4000,
d2000_2891,programming/software terms,runtime,runtime,runtime / runtime,2891,curated_programming_4000,
d2000_2892,programming/software terms,thread pool,thread pool,thread pool / thread pool,2892,curated_programming_4000,
d2000_2893,programming/software terms,blocare,lock,blocare / lock,2893,curated_programming_4000,
d2000_2894,programming/software terms,semafor,semaphore,semafor / semaphore,2894,curated_programming_4000,
d2000_2895,programming/software terms,tranzacție,transaction,tranzacție / transaction,2895,curated_programming_4000,
d2000_2896,programming/software terms,migrare,migration,migrare / migration,2896,curated_programming_4000,
d2000_2897,programming/software terms,indexare,indexing,indexare / indexing,2897,curated_programming_4000,
d2000_2898,programming/software terms,interogare,query,interogare / query,2898,curated_programming_4000,
d2000_2899,programming/software terms,schemă json,json schema,schemă json / json schema,2899,curated_programming_4000,
d2000_2900,programming/software terms,test unitar,unit test,test unitar / unit test,2900,curated_programming_4000,
d2000_2901,programming/software terms,test de integrare,integration test,test de integrare / integration test,2901,curated_programming_4000,
d2000_2902,programming/software terms,test end-to-end,end to end test,test end-to-end / end to end test,2902,curated_programming_4000,
d2000_2903,programming/software terms,acoperire de test,test coverage,acoperire de test / test coverage,2903,curated_programming_4000,
d2000_2904,programming/software terms,stub,stub,stub / stub,2904,curated_programming_4000,
d2000_2905,programming/software terms,mock,mock,mock / mock,2905,curated_programming_4000,
d2000_2906,programming/software terms,fixture,fixture,fixture / fixture,2906,curated_programming_4000,
d2000_2907,programming/software terms,lint,lint,lint / lint,2907,curated_programming_4000,
d2000_2908,programming/software terms,formatter,formatter,formatter / formatter,2908,curated_programming_4000,
d2000_2909,programming/software terms,refactorizare,refactor,refactorizare / refactor,2909,curated_programming_4000,
d2000_2910,programming/software terms,regresie,regression,regresie / regression,2910,curated_programming_4000,
d2000_2911,programming/software terms,ramură principală,main branch,ramură principală / main branch,2911,curated_programming_4000,
d2000_2912,programming/software terms,etichetă git,git tag,etichetă git / git tag,2912,curated_programming_4000,
d2000_2913,programming/software terms,conflict de merge,merge conflict,conflict de merge / merge conflict,2913,curated_programming_4000,
d2000_2914,programming/software terms,pipeline ci,ci pipeline,pipeline ci / ci pipeline,2914,curated_programming_4000,
d2000_2915,programming/software terms,artefact build,build artifact,artefact build / build artifact,2915,curated_programming_4000,
d2000_2916,programming/software terms,variabilă de mediu,environment variable,variabilă de mediu / environment variable,2916,curated_programming_4000,
d2000_2917,programming/software terms,secret,secret,secret / secret,2917,curated_programming_4000,
d2000_2918,programming/software terms,containerizare,containerization,containerizare / containerization,2918,curated_programming_4000,
d2000_2919,programming/software terms,orchestrare,orchestration,orchestrare / orchestration,2919,curated_programming_4000,
d2000_2920,programming/software terms,observabilitate,observability,observabilitate / observability,2920,curated_programming_4000,
d2000_2921,programming/software terms,telemetrie,telemetry,telemetrie / telemetry,2921,curated_programming_4000,
d2000_2922,programming/software terms,trasare,tracing,trasare / tracing,2922,curated_programming_4000,
d2000_2923,programming/software terms,metrici de sistem,system metrics,metrici de sistem / system metrics,2923,curated_programming_4000,
d2000_2924,programming/software terms,alertă,alert,alertă / alert,2924,curated_programming_4000,
d2000_2925,programming/software terms,incident,incident,incident / incident,2925,curated_programming_4000,
d2000_2926,AI/LLM terms,model lingvistic mare,large language model,model lingvistic mare / large language model,2926,curated_ai_4000,
d2000_2927,AI/LLM terms,fereastră de context,context window,fereastră de context / context window,2927,curated_ai_4000,
d2000_2928,AI/LLM terms,tokenizare,tokenization,tokenizare / tokenization,2928,curated_ai_4000,
d2000_2929,AI/LLM terms,token de intrare,input token,token de intrare / input token,2929,curated_ai_4000,
d2000_2930,AI/LLM terms,token de ieșire,output token,token de ieșire / output token,2930,curated_ai_4000,
d2000_2931,AI/LLM terms,prompt de sistem,system prompt,prompt de sistem / system prompt,2931,curated_ai_4000,
d2000_2932,AI/LLM terms,prompt de utilizator,user prompt,prompt de utilizator / user prompt,2932,curated_ai_4000,
d2000_2933,AI/LLM terms,mesaj asistent,assistant message,mesaj asistent / assistant message,2933,curated_ai_4000,
d2000_2934,AI/LLM terms,raționament,reasoning,raționament / reasoning,2934,curated_ai_4000,
d2000_2935,AI/LLM terms,temperatură model,model temperature,temperatură model / model temperature,2935,curated_ai_4000,
d2000_2936,AI/LLM terms,top p,top p,top p / top p,2936,curated_ai_4000,
d2000_2937,AI/LLM terms,eșantionare,sampling,eșantionare / sampling,2937,curated_ai_4000,
d2000_2938,AI/LLM terms,halucinație,hallucination,halucinație / hallucination,2938,curated_ai_4000,
d2000_2939,AI/LLM terms,ancorare,grounding,ancorare / grounding,2939,curated_ai_4000,
d2000_2940,AI/LLM terms,recuperare de informații,retrieval,recuperare de informații / retrieval,2940,curated_ai_4000,
d2000_2941,AI/LLM terms,rag,retrieval augmented generation,rag / retrieval augmented generation,2941,curated_ai_4000,
d2000_2942,AI/LLM terms,embedding,embedding,embedding / embedding,2942,curated_ai_4000,
d2000_2943,AI/LLM terms,spațiu vectorial,vector space,spațiu vectorial / vector space,2943,curated_ai_4000,
d2000_2944,AI/LLM terms,bază vectorială,vector database,bază vectorială / vector database,2944,curated_ai_4000,
d2000_2945,AI/LLM terms,similaritate cosinus,cosine similarity,similaritate cosinus / cosine similarity,2945,curated_ai_4000,
d2000_2946,AI/LLM terms,reranker,reranker,reranker / reranker,2946,curated_ai_4000,
d2000_2947,AI/LLM terms,clasificator,classifier,clasificator / classifier,2947,curated_ai_4000,
d2000_2948,AI/LLM terms,etichetare automată,automatic labeling,etichetare automată / automatic labeling,2948,curated_ai_4000,
d2000_2949,AI/LLM terms,rezumat automat,automatic summary,rezumat automat / automatic summary,2949,curated_ai_4000,
d2000_2950,AI/LLM terms,agent autonom,autonomous agent,agent autonom / autonomous agent,2950,curated_ai_4000,
d2000_2951,AI/LLM terms,planificator,planner,planificator / planner,2951,curated_ai_4000,
d2000_2952,AI/LLM terms,apel de instrument,tool call,apel de instrument / tool call,2952,curated_ai_4000,
d2000_2953,AI/LLM terms,schemă de instrument,tool schema,schemă de instrument / tool schema,2953,curated_ai_4000,
d2000_2954,AI/LLM terms,ieșire structurată,structured output,ieșire structurată / structured output,2954,curated_ai_4000,
d2000_2955,AI/LLM terms,evaluare model,model evaluation,evaluare model / model evaluation,2955,curated_ai_4000,
d2000_2956,AI/LLM terms,set de evaluare,evaluation set,set de evaluare / evaluation set,2956,curated_ai_4000,
d2000_2957,AI/LLM terms,scor de calitate,quality score,scor de calitate / quality score,2957,curated_ai_4000,
d2000_2958,AI/LLM terms,alucinație detectată,detected hallucination,alucinație detectată / detected hallucination,2958,curated_ai_4000,
d2000_2959,AI/LLM terms,politică de siguranță,safety policy,politică de siguranță / safety policy,2959,curated_ai_4000,
d2000_2960,AI/LLM terms,filtru de conținut,content filter,filtru de conținut / content filter,2960,curated_ai_4000,
d2000_2961,AI/LLM terms,aliniere,alignment,aliniere / alignment,2961,curated_ai_4000,
d2000_2962,AI/LLM terms,reglaj fin,fine tuning,reglaj fin / fine tuning,2962,curated_ai_4000,
d2000_2963,AI/LLM terms,distilare,distillation,distilare / distillation,2963,curated_ai_4000,
d2000_2964,AI/LLM terms,inferență,inference,inferență / inference,2964,curated_ai_4000,
d2000_2965,AI/LLM terms,latență de inferență,inference latency,latență de inferență / inference latency,2965,curated_ai_4000,
d2000_2966,AI/LLM terms,cost pe token,cost per token,cost pe token / cost per token,2966,curated_ai_4000,
d2000_2967,AI/LLM terms,memorie de conversație,conversation memory,memorie de conversație / conversation memory,2967,curated_ai_4000,
d2000_2968,AI/LLM terms,lanț de prompturi,prompt chain,lanț de prompturi / prompt chain,2968,curated_ai_4000,
d2000_2969,AI/LLM terms,exemplu few-shot,few shot example,exemplu few-shot / few shot example,2969,curated_ai_4000,
