id,category,ro,en,meaning,compact_token,frequency_rank,source_rank,token_length,source,notes
d2000_3656,common_phrases,rezumă distilare,summarize distillation,rezumă distilare / summarize distillation,!5,3656,3656,2,template_4000_summarize,
d2000_3657,questions,cum folosesc distilare?,how do I use distillation?,cum folosesc distilare? / how do I use distillation?,!6,3657,3657,2,template_4000_use_question,
d2000_3658,requests,verifică distilare,check distillation,verifică distilare / check distillation,!7,3658,3658,2,template_4000_check,
d2000_3659,common_phrases,explică inferență,explain inference,explică inferență / explain inference,!8,3659,3659,2,template_4000_explain,
d2000_3660,common_phrases,rezumă inferență,summarize inference,rezumă inferență / summarize inference,!9,3660,3660,2,template_4000_summarize,
d2000_3661,questions,cum folosesc inferență?,how do I use inference?,cum folosesc inferență? / how do I use inference?,!B,3661,3661,2,template_4000_use_question,
d2000_3662,requests,verifică inferență,check inference,verifică inferență / check inference,!C,3662,3662,2,template_4000_check,
d2000_3663,common_phrases,explică latență de inferență,explain inference latency,explică latență de inferență / explain inference latency,!D,3663,3663,2,template_4000_explain,
d2000_3664,common_phrases,rezumă latență de inferență,summarize inference latency,rezumă latență de inferență / summarize inference latency,!F,3664,3664,2,template_4000_summarize,
d2000_3665,questions,cum folosesc latență de inferență?,how do I use inference latency?,cum folosesc latență de inferență? / how do I use inference latency?,!G,3665,3665,2,template_4000_use_question,
d2000_3666,requests,verifică latență de inferență,check inference latency,verifică latență de inferență / check inference latency,!H,3666,3666,2,template_4000_check,
d2000_3667,common_phrases,explică cost pe token,explain cost per token,explică cost pe token / explain cost per token,!J,3667,3667,2,template_4000_explain,
d2000_3668,common_phrases,rezumă cost pe token,summarize cost per token,rezumă cost pe token / summarize cost per token,!K,3668,3668,2,template_4000_summarize,
d2000_3669,questions,cum folosesc cost pe token?,how do I use cost per token?,cum folosesc cost pe token? / how do I use cost per token?,!L,3669,3669,2,template_4000_use_question,
d2000_3670,requests,verifică cost pe token,check cost per token,verifică cost pe token / check cost per token,!M,3670,3670,2,template_4000_check,
d2000_3671,common_phrases,explică memorie de conversație,explain conversation memory,explică memorie de conversație / explain conversation memory,!N,3671,3671,2,template_4000_explain,
d2000_3672,common_phrases,rezumă memorie de conversație,summarize conversation memory,rezumă memorie de conversație / summarize conversation memory,!P,3672,3672,2,template_4000_summarize,
d2000_3673,questions,cum folosesc memorie de conversație?,how do I use conversation memory?,cum folosesc memorie de conversație? / how do I use conversation memory?,!Q,3673,3673,2,template_4000_use_question,
d2000_3674,requests,verifică memorie de conversație,check conversation memory,verifică memorie de conversație / check conversation memory,!R,3674,3674,2,template_4000_check,
d2000_3675,common_phrases,explică lanț de prompturi,explain prompt chain,explică lanț de prompturi / explain prompt chain,!S,3675,3675,2,template_4000_explain,
d2000_3676,common_phrases,rezumă lanț de prompturi,summarize prompt chain,rezumă lanț de prompturi / summarize prompt chain,!T,3676,3676,2,template_4000_summarize,
d2000_3677,questions,cum folosesc lanț de prompturi?,how do I use prompt chain?,cum folosesc lanț de prompturi? / how do I use prompt chain?,!V,3677,3677,2,template_4000_use_question,
d2000_3678,requests,verifică lanț de prompturi,check prompt chain,verifică lanț de prompturi / check prompt chain,!W,3678,3678,2,template_4000_check,
d2000_3679,common_phrases,explică exemplu few-shot,explain few shot example,explică exemplu few-shot / explain few shot example,!X,3679,3679,2,template_4000_explain,
d2000_3680,common_phrases,rezumă exemplu few-shot,summarize few shot example,rezumă exemplu few-shot / summarize few shot example,!Y,3680,3680,2,template_4000_summarize,
d2000_3681,questions,cum folosesc exemplu few-shot?,how do I use few shot example?,cum folosesc exemplu few-shot? / how do I use few shot example?,!Z,3681,3681,2,template_4000_use_question,
d2000_3682,requests,verifică exemplu few-shot,check few shot example,verifică exemplu few-shot / check few shot example,!b,3682,3682,2,template_4000_check,
d2000_3683,common_phrases,explică zero-shot,explain zero shot,explică zero-shot / explain zero shot,!c,3683,3683,2,template_4000_explain,
d2000_3684,common_phrases,rezumă zero-shot,summarize zero shot,rezumă zero-shot / summarize zero shot,!d,3684,3684,2,template_4000_summarize,
d2000_3685,questions,cum folosesc zero-shot?,how do I use zero shot?,cum folosesc zero-shot? / how do I use zero shot?,!f,3685,3685,2,template_4000_use_question,
d2000_3686,requests,verifică zero-shot,check zero shot,verifică zero-shot / check zero shot,!g,3686,3686,2,template_4000_check,
d2000_3687,common_phrases,explică funcție de recompensă,explain reward function,explică funcție de recompensă / explain reward function,!h,3687,3687,2,template_4000_explain,
d2000_3688,common_phrases,rezumă funcție de recompensă,summarize reward function,rezumă funcție de recompensă / summarize reward function,!j,3688,3688,2,template_4000_summarize,
d2000_3689,questions,cum folosesc funcție de recompensă?,how do I use reward function?,cum folosesc funcție de recompensă? / how do I use reward function?,!k,3689,3689,2,template_4000_use_question,
d2000_3690,requests,verifică funcție de recompensă,check reward function,verifică funcție de recompensă / check reward function,!l,3690,3690,2,template_4000_check,
d2000_3691,common_phrases,explică agent evaluator,explain evaluator agent,explică agent evaluator / explain evaluator agent,!m,3691,3691,2,template_4000_explain,
d2000_3692,common_phrases,rezumă agent evaluator,summarize evaluator agent,rezumă agent evaluator / summarize evaluator agent,!n,3692,3692,2,template_4000_summarize,
d2000_3693,questions,cum folosesc agent evaluator?,how do I use evaluator agent?,cum folosesc agent evaluator? / how do I use evaluator agent?,!p,3693,3693,2,template_4000_use_question,
d2000_3694,requests,verifică agent evaluator,check evaluator agent,verifică agent evaluator / check evaluator agent,!q,3694,3694,2,template_4000_check,
d2000_3695,common_phrases,explică decodor semantic,explain semantic decoder,explică decodor semantic / explain semantic decoder,!r,3695,3695,2,template_4000_explain,
d2000_3696,common_phrases,rezumă decodor semantic,summarize semantic decoder,rezumă decodor semantic / summarize semantic decoder,!s,3696,3696,2,template_4000_summarize,
d2000_3697,questions,cum folosesc decodor semantic?,how do I use semantic decoder?,cum folosesc decodor semantic? / how do I use semantic decoder?,!t,3697,3697,2,template_4000_use_question,
d2000_3698,requests,verifică decodor semantic,check semantic decoder,verifică decodor semantic / check semantic decoder,!v,3698,3698,2,template_4000_check,
d2000_3699,common_phrases,explică compresie semantică,explain semantic compression,explică compresie semantică / explain semantic compression,!w,3699,3699,2,template_4000_explain,
d2000_3700,common_phrases,rezumă compresie semantică,summarize semantic compression,rezumă compresie semantică / summarize semantic compression,!x,3700,3700,2,template_4000_summarize,
d2000_3701,questions,cum folosesc compresie semantică?,how do I use semantic compression?,cum folosesc compresie semantică? / how do I use semantic compression?,!y,3701,3701,2,template_4000_use_question,
d2000_3702,requests,verifică compresie semantică,check semantic compression,verifică compresie semantică / check semantic compression,!z,3702,3702,2,template_4000_check,
d2000_3703,common_phrases,explică protocol emergent,explain emergent protocol,explică protocol emergent / explain emergent protocol,!!,3703,3703,2,template_4000_explain,
d2000_3704,common_phrases,rezumă protocol emergent,summarize emergent protocol,rezumă protocol emergent / summarize emergent protocol,!#,3704,3704,2,template_4000_summarize,
d2000_3705,questions,cum folosesc protocol emergent?,how do I use emergent protocol?,cum folosesc protocol emergent? / how do I use emergent protocol?,!$,3705,3705,2,template_4000_use_question,
d2000_3706,requests,verifică protocol emergent,check emergent protocol,verifică protocol emergent / check emergent protocol,!%,3706,3706,2,template_4000_check,
d2000_3707,common_phrases,explică utilizator linux,explain linux user,explică utilizator linux / explain linux user,!&,3707,3707,2,template_4000_explain,
d2000_3708,common_phrases,rezumă utilizator linux,summarize linux user,rezumă utilizator linux / summarize linux user,!*,3708,3708,2,template_4000_summarize,
d2000_3709,questions,cum folosesc utilizator linux?,how do I use linux user?,cum folosesc utilizator linux? / how do I use linux user?,!+,3709,3709,2,template_4000_use_question,
d2000_3710,requests,verifică utilizator linux,check linux user,verifică utilizator linux / check linux user,!.,3710,3710,2,template_4000_check,
d2000_3711,common_phrases,explică grup linux,explain linux group,explică grup linux / explain linux group,!/,3711,3711,2,template_4000_explain,
d2000_3712,common_phrases,rezumă grup linux,summarize linux group,rezumă grup linux / summarize linux group,!:,3712,3712,2,template_4000_summarize,
d2000_3713,questions,cum folosesc grup linux?,how do I use linux group?,cum folosesc grup linux? / how do I use linux group?,!;,3713,3713,2,template_4000_use_question,
d2000_3714,requests,verifică grup linux,check linux group,verifică grup linux / check linux group,!=,3714,3714,2,template_4000_check,
d2000_3715,common_phrases,explică permisiuni fișier,explain file permissions,explică permisiuni fișier / explain file permissions,!?,3715,3715,2,template_4000_explain,
d2000_3716,common_phrases,rezumă permisiuni fișier,summarize file permissions,rezumă permisiuni fișier / summarize file permissions,!@,3716,3716,2,template_4000_summarize,
d2000_3717,questions,cum folosesc permisiuni fișier?,how do I use file permissions?,cum folosesc permisiuni fișier? / how do I use file permissions?,!^,3717,3717,2,template_4000_use_question,
d2000_3718,requests,verifică permisiuni fișier,check file permissions,verifică permisiuni fișier / check file permissions,!_,3718,3718,2,template_4000_check,
d2000_3719,common_phrases,explică proprietar fișier,explain file owner,explică proprietar fișier / explain file owner,!~,3719,3719,2,template_4000_explain,
d2000_3720,common_phrases,rezumă proprietar fișier,summarize file owner,rezumă proprietar fișier / summarize file owner,#0,3720,3720,2,template_4000_summarize,
d2000_3721,questions,cum folosesc proprietar fișier?,how do I use file owner?,cum folosesc proprietar fișier? / how do I use file owner?,#1,3721,3721,2,template_4000_use_question,
d2000_3722,requests,verifică proprietar fișier,check file owner,verifică proprietar fișier / check file owner,#2,3722,3722,2,template_4000_check,
d2000_3723,common_phrases,explică shell,explain shell,explică shell / explain shell,#3,3723,3723,2,template_4000_explain,
d2000_3724,common_phrases,rezumă shell,summarize shell,rezumă shell / summarize shell,#4,3724,3724,2,template_4000_summarize,
